Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TOPUP,,,,2019-11-06 11:11:57,2019-11-06 11:14:18,2m - 20.503s,INCOMPLETE
,,,,,,,
Test Cases/TopUP/TopUP,,,,2019-11-06 11:11:59,2019-11-06 11:13:31,1m - 32.495s,PASSED
Start listener action : executeRows,,,,2019-11-06 11:11:59,2019-11-06 11:12:01,2.468s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-06 11:12:03,2019-11-06 11:12:44,40.997s,PASSED
getDeviceHeight(),,,,2019-11-06 11:12:44,2019-11-06 11:12:45,1.206s,PASSED
getDeviceWidth(),,,,2019-11-06 11:12:45,2019-11-06 11:12:46,0.782s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-06 11:12:46,2019-11-06 11:12:51,5.669s,PASSED
"tap(findTestObject(""TopUP/Btn_TopUP""), 0)",,,,2019-11-06 11:12:51,2019-11-06 11:12:55,3.544s,PASSED
"setText(findTestObject(""TopUP/InputNominal""), varTopUP, 0)",,,,2019-11-06 11:12:55,2019-11-06 11:12:56,1.757s,PASSED
"tap(findTestObject(""TopUP/DropDownBank""), 0)",,,,2019-11-06 11:12:56,2019-11-06 11:12:58,2.015s,PASSED
"if (verifyElementVisible(findTestObject(""TopUP/NotifKelipatan""), 3, OPTIONAL))",,,,2019-11-06 11:12:58,2019-11-06 11:13:05,6.854s,PASSED
else,,,,2019-11-06 11:13:05,2019-11-06 11:13:31,25.927s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-06 11:13:31,2019-11-06 11:13:31,0.009s,PASSED
,,,,,,,
Test Cases/TopUP/TopUP,,,,2019-11-06 11:13:31,2019-11-06 11:14:18,46.586s,FAILED
Start listener action : executeRows,,,,2019-11-06 11:13:31,2019-11-06 11:13:32,0.134s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-06 11:13:32,2019-11-06 11:14:04,32.273s,PASSED
getDeviceHeight(),,,,2019-11-06 11:14:04,2019-11-06 11:14:05,0.826s,PASSED
getDeviceWidth(),,,,2019-11-06 11:14:05,2019-11-06 11:14:06,0.951s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-06 11:14:06,2019-11-06 11:14:11,5.763s,PASSED
"tap(findTestObject(""TopUP/Btn_TopUP""), 0)",,,,2019-11-06 11:14:11,2019-11-06 11:14:15,3.328s,PASSED
"setText(findTestObject(""TopUP/InputNominal""), varTopUP, 0)",,,,2019-11-06 11:14:15,2019-11-06 11:14:17,1.739s,PASSED
"tap(findTestObject(""TopUP/DropDownBank""), 0)",,,,2019-11-06 11:14:17,2019-11-06 11:14:18,1.451s,FAILED
Start listener action : addFailedTCToList,,,,2019-11-06 11:14:18,2019-11-06 11:14:18,0.002s,PASSED
