Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Kalkulator,,,,2019-11-06 14:50:31,2019-11-06 14:53:01,2m - 29.940s,INCOMPLETE
,,,,,,,
Test Cases/Kalkulator/Kalkulator,,,,2019-11-06 14:50:33,2019-11-06 14:52:04,1m - 31.286s,PASSED
Start listener action : executeRows,,,,2019-11-06 14:50:33,2019-11-06 14:50:36,2.407s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-06 14:50:37,2019-11-06 14:51:27,50.659s,PASSED
"tap(findTestObject(""Kalkulator/BTN_Kalkulator""), 0)",,,,2019-11-06 14:51:27,2019-11-06 14:51:34,6.641s,PASSED
"setText(findTestObject(""Kalkulator/HargaUnit""), HargaUnit, 0)",,,,2019-11-06 14:51:34,2019-11-06 14:51:38,4.018s,PASSED
"if (varPeriode == ""12"")",,,,2019-11-06 14:51:38,2019-11-06 14:51:38,0.002s,PASSED
"else if (varPeriode == ""24"")",,,,2019-11-06 14:51:38,2019-11-06 14:51:38,0.001s,PASSED
"else if (varPeriode == ""36"")",,,,2019-11-06 14:51:38,2019-11-06 14:51:38,0.394s,PASSED
"setText(findTestObject(""Kalkulator/UangMuka""), UangMuka, 0)",,,,2019-11-06 14:51:38,2019-11-06 14:51:41,2.690s,PASSED
"if (verifyElementVisible(findTestObject(""Kalkulator/MinimalUangMuka""), 3, OPTIONAL))",,,,2019-11-06 14:51:41,2019-11-06 14:51:46,4.743s,PASSED
else,,,,2019-11-06 14:51:46,2019-11-06 14:52:04,18.185s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-06 14:52:04,2019-11-06 14:52:04,0.004s,PASSED
,,,,,,,
Test Cases/Kalkulator/Kalkulator,,,,2019-11-06 14:52:04,2019-11-06 14:53:01,56.493s,PASSED
Start listener action : executeRows,,,,2019-11-06 14:52:05,2019-11-06 14:52:05,0.200s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-06 14:52:05,2019-11-06 14:52:40,35.657s,PASSED
"tap(findTestObject(""Kalkulator/BTN_Kalkulator""), 0)",,,,2019-11-06 14:52:40,2019-11-06 14:52:50,9.708s,PASSED
"setText(findTestObject(""Kalkulator/HargaUnit""), HargaUnit, 0)",,,,2019-11-06 14:52:50,2019-11-06 14:52:54,3.882s,PASSED
"if (varPeriode == ""12"")",,,,2019-11-06 14:52:54,2019-11-06 14:52:54,0.001s,PASSED
"else if (varPeriode == ""24"")",,,,2019-11-06 14:52:54,2019-11-06 14:52:54,0.001s,PASSED
"else if (varPeriode == ""36"")",,,,2019-11-06 14:52:54,2019-11-06 14:52:54,0.001s,PASSED
"else if (varPeriode == ""48"")",,,,2019-11-06 14:52:54,2019-11-06 14:52:54,0.001s,PASSED
"else if (varPeriode == ""60"")",,,,2019-11-06 14:52:54,2019-11-06 14:52:54,0.369s,PASSED
"setText(findTestObject(""Kalkulator/UangMuka""), UangMuka, 0)",,,,2019-11-06 14:52:54,2019-11-06 14:52:58,3.198s,PASSED
"if (verifyElementVisible(findTestObject(""Kalkulator/MinimalUangMuka""), 3, OPTIONAL))",,,,2019-11-06 14:52:58,2019-11-06 14:53:01,3.325s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-06 14:53:01,2019-11-06 14:53:01,0.001s,PASSED
