Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TOPUP,,,,2019-10-31 11:13:35,2019-10-31 11:14:29,54.382s,INCOMPLETE
,,,,,,,
Test Cases/TopUP/TopUP,,,,2019-10-31 11:13:36,2019-10-31 11:14:29,53.045s,FAILED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-10-31 11:13:37,2019-10-31 11:14:18,40.201s,PASSED
getDeviceHeight(),,,,2019-10-31 11:14:18,2019-10-31 11:14:19,1.008s,PASSED
getDeviceWidth(),,,,2019-10-31 11:14:19,2019-10-31 11:14:20,0.833s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-10-31 11:14:20,2019-10-31 11:14:26,6.468s,PASSED
"tap(findTestObject(""TopUP/Btn_TopUP""), 0)",,,,2019-10-31 11:14:26,2019-10-31 11:14:29,3.293s,FAILED
