Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TOPUP,,,,2019-10-31 10:13:08,2019-10-31 10:15:12,2m - 4.356s,INCOMPLETE
,,,,,,,
Test Cases/TopUP/TopUP,,,,2019-10-31 10:13:09,2019-10-31 10:15:12,2m - 3.103s,FAILED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-10-31 10:13:10,2019-10-31 10:13:46,35.941s,PASSED
getDeviceHeight(),,,,2019-10-31 10:13:46,2019-10-31 10:13:47,1.063s,PASSED
getDeviceWidth(),,,,2019-10-31 10:13:47,2019-10-31 10:13:48,0.695s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-10-31 10:13:48,2019-10-31 10:13:56,8.391s,PASSED
"tap(findTestObject(""TopUP/Btn_TopUP""), 0)",,,,2019-10-31 10:13:56,2019-10-31 10:14:05,9.072s,PASSED
"setText(findTestObject(""TopUP/InputNominal""), varTopUP, 0)",,,,2019-10-31 10:14:05,2019-10-31 10:14:07,1.758s,PASSED
"tap(findTestObject(""TopUP/DropDownBank""), 0)",,,,2019-10-31 10:14:07,2019-10-31 10:14:09,2.023s,PASSED
"tap(findTestObject(""Kalkulator/Click"", [""text"":varBank]), 0)",,,,2019-10-31 10:14:09,2019-10-31 10:15:12,1m - 3.097s,FAILED
