Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Penarikan,,,,2019-11-11 15:45:06,2019-11-11 15:50:02,4m - 55.628s,INCOMPLETE
,,,,,,,
Test Cases/TopUP/Penarikan,,,,2019-11-11 15:45:08,2019-11-11 15:46:47,1m - 38.663s,PASSED
Start listener action : executeRows,,,,2019-11-11 15:45:08,2019-11-11 15:45:10,2.049s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-11 15:45:11,2019-11-11 15:45:52,40.978s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-11 15:45:52,2019-11-11 15:46:01,8.289s,PASSED
"tap(findTestObject(""TopUP/Penarikan/Btn_Penarikan""), 0)",,,,2019-11-11 15:46:01,2019-11-11 15:46:05,4.155s,PASSED
"setText(findTestObject(""TopUP/Penarikan/Nominal""), Nominal, 0)",,,,2019-11-11 15:46:05,2019-11-11 15:46:07,2.031s,PASSED
"if (verifyElementVisible(findTestObject(""TopUP/Penarikan/PopUpKelipatan""), 3, OPTIONAL))",,,,2019-11-11 15:46:07,2019-11-11 15:46:12,4.855s,PASSED
else,,,,2019-11-11 15:46:12,2019-11-11 15:46:47,34.922s,PASSED
"switch (""Result"")",,,,2019-11-11 15:46:47,2019-11-11 15:46:47,0.019s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-11 15:46:47,2019-11-11 15:46:47,0.006s,PASSED
,,,,,,,
Test Cases/TopUP/Penarikan,,,,2019-11-11 15:46:47,2019-11-11 15:47:58,1m - 11.395s,PASSED
Start listener action : executeRows,,,,2019-11-11 15:46:47,2019-11-11 15:46:47,0.166s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-11 15:46:47,2019-11-11 15:47:14,26.942s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-11 15:47:14,2019-11-11 15:47:22,8.080s,PASSED
"tap(findTestObject(""TopUP/Penarikan/Btn_Penarikan""), 0)",,,,2019-11-11 15:47:22,2019-11-11 15:47:27,4.715s,PASSED
"setText(findTestObject(""TopUP/Penarikan/Nominal""), Nominal, 0)",,,,2019-11-11 15:47:27,2019-11-11 15:47:29,1.635s,PASSED
"if (verifyElementVisible(findTestObject(""TopUP/Penarikan/PopUpKelipatan""), 3, OPTIONAL))",,,,2019-11-11 15:47:29,2019-11-11 15:47:33,4.709s,PASSED
else,,,,2019-11-11 15:47:33,2019-11-11 15:47:58,25.027s,PASSED
"switch (""Result"")",,,,2019-11-11 15:47:58,2019-11-11 15:47:58,0.002s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-11 15:47:58,2019-11-11 15:47:58,0.010s,PASSED
,,,,,,,
Test Cases/TopUP/Penarikan,,,,2019-11-11 15:47:59,2019-11-11 15:49:13,1m - 14.028s,PASSED
Start listener action : executeRows,,,,2019-11-11 15:47:59,2019-11-11 15:47:59,0.062s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-11 15:47:59,2019-11-11 15:48:26,27.242s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-11 15:48:26,2019-11-11 15:48:34,8.153s,PASSED
"tap(findTestObject(""TopUP/Penarikan/Btn_Penarikan""), 0)",,,,2019-11-11 15:48:34,2019-11-11 15:48:39,5.098s,PASSED
"setText(findTestObject(""TopUP/Penarikan/Nominal""), Nominal, 0)",,,,2019-11-11 15:48:39,2019-11-11 15:48:41,1.851s,PASSED
"if (verifyElementVisible(findTestObject(""TopUP/Penarikan/PopUpKelipatan""), 3, OPTIONAL))",,,,2019-11-11 15:48:41,2019-11-11 15:48:46,5.365s,PASSED
else,,,,2019-11-11 15:48:46,2019-11-11 15:49:13,26.123s,PASSED
"switch (""Result"")",,,,2019-11-11 15:49:13,2019-11-11 15:49:13,0.000s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-11 15:49:13,2019-11-11 15:49:13,0.000s,PASSED
,,,,,,,
Test Cases/TopUP/Penarikan,,,,2019-11-11 15:49:13,2019-11-11 15:50:02,49.365s,PASSED
Start listener action : executeRows,,,,2019-11-11 15:49:13,2019-11-11 15:49:13,0.099s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-11 15:49:13,2019-11-11 15:49:42,29.480s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-11 15:49:42,2019-11-11 15:49:53,10.797s,PASSED
"tap(findTestObject(""TopUP/Penarikan/Btn_Penarikan""), 0)",,,,2019-11-11 15:49:53,2019-11-11 15:49:57,3.911s,PASSED
"setText(findTestObject(""TopUP/Penarikan/Nominal""), Nominal, 0)",,,,2019-11-11 15:49:57,2019-11-11 15:49:59,2.142s,PASSED
"if (verifyElementVisible(findTestObject(""TopUP/Penarikan/PopUpKelipatan""), 3, OPTIONAL))",,,,2019-11-11 15:49:59,2019-11-11 15:50:02,2.815s,PASSED
"switch (""Result"")",,,,2019-11-11 15:50:02,2019-11-11 15:50:02,0.000s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-11 15:50:02,2019-11-11 15:50:02,0.001s,PASSED
