Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TOPUP,,,,2019-11-06 11:17:49,2019-11-06 11:19:57,2m - 8.680s,INCOMPLETE
,,,,,,,
Test Cases/TopUP/TopUP,,,,2019-11-06 11:17:50,2019-11-06 11:19:17,1m - 26.943s,PASSED
Start listener action : executeRows,,,,2019-11-06 11:17:50,2019-11-06 11:17:52,2.024s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-06 11:17:53,2019-11-06 11:18:31,37.541s,PASSED
getDeviceHeight(),,,,2019-11-06 11:18:31,2019-11-06 11:18:32,1.169s,PASSED
getDeviceWidth(),,,,2019-11-06 11:18:32,2019-11-06 11:18:33,0.726s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-06 11:18:33,2019-11-06 11:18:38,5.322s,PASSED
"tap(findTestObject(""TopUP/Btn_TopUP""), 0)",,,,2019-11-06 11:18:38,2019-11-06 11:18:42,4.047s,PASSED
"setText(findTestObject(""TopUP/InputNominal""), varTopUP, 0)",,,,2019-11-06 11:18:42,2019-11-06 11:18:44,2.289s,PASSED
"tap(findTestObject(""TopUP/DropDownBank""), 0)",,,,2019-11-06 11:18:44,2019-11-06 11:18:46,1.904s,PASSED
"if (verifyElementVisible(findTestObject(""TopUP/NotifKelipatan""), 3, OPTIONAL))",,,,2019-11-06 11:18:46,2019-11-06 11:18:52,5.774s,PASSED
else,,,,2019-11-06 11:18:52,2019-11-06 11:19:17,24.975s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-06 11:19:17,2019-11-06 11:19:17,0.047s,PASSED
,,,,,,,
Test Cases/TopUP/TopUP,,,,2019-11-06 11:19:18,2019-11-06 11:19:57,39.869s,FAILED
Start listener action : executeRows,,,,2019-11-06 11:19:18,2019-11-06 11:19:18,0.132s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-06 11:19:18,2019-11-06 11:19:43,25.129s,PASSED
getDeviceHeight(),,,,2019-11-06 11:19:43,2019-11-06 11:19:44,1.003s,PASSED
getDeviceWidth(),,,,2019-11-06 11:19:44,2019-11-06 11:19:45,0.804s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-06 11:19:45,2019-11-06 11:19:50,4.845s,PASSED
"tap(findTestObject(""TopUP/Btn_TopUP""), 0)",,,,2019-11-06 11:19:50,2019-11-06 11:19:55,4.997s,PASSED
"setText(findTestObject(""TopUP/InputNominal""), varTopUP, 0)",,,,2019-11-06 11:19:55,2019-11-06 11:19:56,1.633s,PASSED
"tap(findTestObject(""TopUP/DropDownBank""), 0)",,,,2019-11-06 11:19:56,2019-11-06 11:19:57,1.122s,FAILED
Start listener action : addFailedTCToList,,,,2019-11-06 11:19:57,2019-11-06 11:19:57,0.002s,PASSED
