Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"else if (JenisPenarikan == ""IBID"")",,,,2019-11-15 10:48:27,2019-11-15 10:50:55,2m - 27.842s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-15 10:50:55,2019-11-15 10:50:55,0.002s,PASSED
,,,,,,,
Test Cases/TopUP/Penarikan,,,,2019-11-15 10:50:55,2019-11-15 10:53:00,2m - 4.697s,PASSED
Start listener action : executeRows,,,,2019-11-15 10:50:56,2019-11-15 10:50:56,0.278s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-15 10:50:56,2019-11-15 10:51:22,25.462s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-15 10:51:22,2019-11-15 10:51:30,8.751s,PASSED
"if (JenisPenarikan == ""Astria"")",,,,2019-11-15 10:51:30,2019-11-15 10:51:30,0.000s,PASSED
"else if (JenisPenarikan == ""IBID"")",,,,2019-11-15 10:51:30,2019-11-15 10:53:00,1m - 29.847s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-15 10:53:00,2019-11-15 10:53:00,0.000s,PASSED
,,,,,,,
Test Cases/TopUP/Penarikan,,,,2019-11-15 10:53:00,2019-11-15 10:54:24,1m - 23.366s,PASSED
Start listener action : executeRows,,,,2019-11-15 10:53:00,2019-11-15 10:53:01,0.279s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-15 10:53:01,2019-11-15 10:53:40,39.041s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-15 10:53:40,2019-11-15 10:53:48,7.800s,PASSED
"if (JenisPenarikan == ""Astria"")",,,,2019-11-15 10:53:48,2019-11-15 10:53:48,0.000s,PASSED
"else if (JenisPenarikan == ""IBID"")",,,,2019-11-15 10:53:48,2019-11-15 10:54:24,36.124s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-15 10:54:24,2019-11-15 10:54:24,0.019s,PASSED
,,,,,,,
Test Cases/TopUP/Penarikan,,,,2019-11-15 10:54:24,2019-11-15 10:58:11,3m - 46.867s,PASSED
Start listener action : executeRows,,,,2019-11-15 10:54:24,2019-11-15 10:54:25,0.380s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-15 10:54:25,2019-11-15 10:54:58,33.613s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-15 10:54:58,2019-11-15 10:55:08,9.469s,PASSED
"if (JenisPenarikan == ""Astria"")",,,,2019-11-15 10:55:08,2019-11-15 10:55:08,0.002s,PASSED
"else if (JenisPenarikan == ""IBID"")",,,,2019-11-15 10:55:08,2019-11-15 10:58:10,3m - 2.624s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-15 10:58:10,2019-11-15 10:58:11,0.594s,PASSED
