Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TOPUP,,,,2019-11-06 09:28:18,2019-11-06 09:29:57,1m - 38.400s,INCOMPLETE
,,,,,,,
Test Cases/TopUP/TopUP,,,,2019-11-06 09:28:20,2019-11-06 09:29:14,54.279s,FAILED
Start listener action : executeRows,,,,2019-11-06 09:28:20,2019-11-06 09:28:22,2.229s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-06 09:28:23,2019-11-06 09:29:00,36.985s,PASSED
getDeviceHeight(),,,,2019-11-06 09:29:00,2019-11-06 09:29:01,1.027s,PASSED
getDeviceWidth(),,,,2019-11-06 09:29:01,2019-11-06 09:29:02,0.726s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-06 09:29:02,2019-11-06 09:29:08,6.314s,PASSED
"tap(findTestObject(""TopUP/Btn_TopUP""), 0)",,,,2019-11-06 09:29:08,2019-11-06 09:29:11,3.195s,PASSED
"setText(findTestObject(""TopUP/InputNominal""), varTopUP, 0)",,,,2019-11-06 09:29:11,2019-11-06 09:29:14,2.554s,FAILED
Start listener action : addFailedTCToList,,,,2019-11-06 09:29:14,2019-11-06 09:29:14,0.000s,PASSED
,,,,,,,
Test Cases/TopUP/TopUP,,,,2019-11-06 09:29:14,2019-11-06 09:29:57,42.408s,ERROR
Start listener action : executeRows,,,,2019-11-06 09:29:14,2019-11-06 09:29:15,0.137s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-06 09:29:15,2019-11-06 09:29:38,23.029s,PASSED
getDeviceHeight(),,,,2019-11-06 09:29:38,2019-11-06 09:29:38,0.815s,PASSED
getDeviceWidth(),,,,2019-11-06 09:29:38,2019-11-06 09:29:39,0.690s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-06 09:29:39,2019-11-06 09:29:47,7.840s,PASSED
"tap(findTestObject(""TopUP/Btn_TopUP""), 0)",,,,2019-11-06 09:29:47,2019-11-06 09:29:50,3.389s,PASSED
"setText(findTestObject(""TopUP/InputNominal""), varTopUP, 0)",,,,2019-11-06 09:29:50,2019-11-06 09:29:52,2.020s,PASSED
"tap(findTestObject(""TopUP/DropDownBank""), 0)",,,,2019-11-06 09:29:52,2019-11-06 09:29:55,2.237s,PASSED
"tap(findTestObject(""Kalkulator/Click"", [""text"":varBank]), 0)",,,,2019-11-06 09:29:55,2019-11-06 09:29:57,1.894s,PASSED
if (varTopUP % 500000),,,,2019-11-06 09:29:57,2019-11-06 09:29:57,0.002s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-06 09:29:57,2019-11-06 09:29:57,0.001s,PASSED
