Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Kalkulator,,,,2019-11-06 14:45:18,2019-11-06 14:45:30,12.268s,INCOMPLETE
,,,,,,,
Test Cases/Kalkulator/Kalkulator,,,,2019-11-06 14:45:21,2019-11-06 14:45:30,9.269s,FAILED
Start listener action : executeRows,,,,2019-11-06 14:45:21,2019-11-06 14:45:26,4.618s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-06 14:45:28,2019-11-06 14:45:30,1.402s,FAILED
Start listener action : addFailedTCToList,,,,2019-11-06 14:45:30,2019-11-06 14:45:30,0.011s,PASSED
