Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Penarikan,,,,2019-10-31 11:08:27,2019-10-31 11:09:32,1m - 5.261s,INCOMPLETE
,,,,,,,
Test Cases/TopUP/Penarikan,,,,2019-10-31 11:08:28,2019-10-31 11:09:32,1m - 4.031s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-10-31 11:08:29,2019-10-31 11:09:10,41.496s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-10-31 11:09:10,2019-10-31 11:09:17,6.914s,PASSED
"tap(findTestObject(""TopUP/Penarikan/Btn_Penarikan""), 0)",,,,2019-10-31 11:09:17,2019-10-31 11:09:22,4.843s,PASSED
"setText(findTestObject(""TopUP/Penarikan/Nominal""), Nominal, 0)",,,,2019-10-31 11:09:22,2019-10-31 11:09:24,2.122s,PASSED
"tap(findTestObject(""TopUP/Penarikan/DropDownBank""), 0)",,,,2019-10-31 11:09:24,2019-10-31 11:09:26,2.109s,PASSED
"tap(findTestObject(""Kalkulator/Click"", [""text"":Bank]), 0)",,,,2019-10-31 11:09:26,2019-10-31 11:09:28,2.197s,PASSED
"tap(findTestObject(""TopUP/Penarikan/BTN_Lanjut""), 0)",,,,2019-10-31 11:09:28,2019-10-31 11:09:32,3.314s,PASSED
