Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Kalkulator,,,,2019-11-06 17:08:50,2019-11-06 17:10:56,2m - 6.290s,INCOMPLETE
,,,,,,,
Test Cases/Kalkulator/Kalkulator,,,,2019-11-06 17:08:52,2019-11-06 17:10:09,1m - 17.031s,PASSED
Start listener action : executeRows,,,,2019-11-06 17:08:52,2019-11-06 17:08:54,1.931s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-06 17:08:56,2019-11-06 17:09:34,37.961s,PASSED
"tap(findTestObject(""Kalkulator/BTN_Kalkulator""), 0)",,,,2019-11-06 17:09:34,2019-11-06 17:09:41,7.358s,PASSED
"setText(findTestObject(""Kalkulator/HargaUnit""), HargaUnit, 0)",,,,2019-11-06 17:09:41,2019-11-06 17:09:43,2.342s,PASSED
"if (varPeriode == ""12"")",,,,2019-11-06 17:09:43,2019-11-06 17:09:43,0.001s,PASSED
"else if (varPeriode == ""24"")",,,,2019-11-06 17:09:43,2019-11-06 17:09:43,0.000s,PASSED
"else if (varPeriode == ""36"")",,,,2019-11-06 17:09:43,2019-11-06 17:09:44,0.339s,PASSED
"setText(findTestObject(""Kalkulator/UangMuka""), UangMuka, 0)",,,,2019-11-06 17:09:44,2019-11-06 17:09:46,2.842s,PASSED
"if (verifyElementVisible(findTestObject(""Kalkulator/MinimalUangMuka""), 3, OPTIONAL))",,,,2019-11-06 17:09:46,2019-11-06 17:09:51,4.892s,PASSED
else,,,,2019-11-06 17:09:51,2019-11-06 17:10:09,17.580s,PASSED
"switch (""Result"")",,,,2019-11-06 17:10:09,2019-11-06 17:10:09,0.000s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-06 17:10:09,2019-11-06 17:10:09,0.010s,PASSED
,,,,,,,
Test Cases/Kalkulator/Kalkulator,,,,2019-11-06 17:10:09,2019-11-06 17:10:56,47.221s,PASSED
Start listener action : executeRows,,,,2019-11-06 17:10:09,2019-11-06 17:10:10,0.246s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-06 17:10:10,2019-11-06 17:10:35,25.495s,PASSED
"tap(findTestObject(""Kalkulator/BTN_Kalkulator""), 0)",,,,2019-11-06 17:10:35,2019-11-06 17:10:43,8.054s,PASSED
"setText(findTestObject(""Kalkulator/HargaUnit""), HargaUnit, 0)",,,,2019-11-06 17:10:43,2019-11-06 17:10:46,2.507s,PASSED
"if (varPeriode == ""12"")",,,,2019-11-06 17:10:46,2019-11-06 17:10:46,0.001s,PASSED
"else if (varPeriode == ""24"")",,,,2019-11-06 17:10:46,2019-11-06 17:10:46,0.000s,PASSED
"else if (varPeriode == ""36"")",,,,2019-11-06 17:10:46,2019-11-06 17:10:46,0.000s,PASSED
"else if (varPeriode == ""48"")",,,,2019-11-06 17:10:46,2019-11-06 17:10:46,0.000s,PASSED
"else if (varPeriode == ""60"")",,,,2019-11-06 17:10:46,2019-11-06 17:10:46,0.367s,PASSED
"setText(findTestObject(""Kalkulator/UangMuka""), UangMuka, 0)",,,,2019-11-06 17:10:46,2019-11-06 17:10:49,2.621s,PASSED
"if (verifyElementVisible(findTestObject(""Kalkulator/MinimalUangMuka""), 3, OPTIONAL))",,,,2019-11-06 17:10:49,2019-11-06 17:10:56,7.790s,PASSED
"switch (""Result"")",,,,2019-11-06 17:10:56,2019-11-06 17:10:56,0.001s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-06 17:10:56,2019-11-06 17:10:56,0.000s,PASSED
