Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TOPUP,,,,2019-11-06 09:06:57,2019-11-06 09:09:01,2m - 4.153s,INCOMPLETE
,,,,,,,
Test Cases/TopUP/TopUP,,,,2019-11-06 09:06:59,2019-11-06 09:08:17,1m - 18.594s,PASSED
Start listener action : executeRows,,,,2019-11-06 09:06:59,2019-11-06 09:07:01,2.086s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-06 09:07:03,2019-11-06 09:07:40,37.712s,PASSED
getDeviceHeight(),,,,2019-11-06 09:07:40,2019-11-06 09:07:41,1.080s,PASSED
getDeviceWidth(),,,,2019-11-06 09:07:41,2019-11-06 09:07:42,0.987s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-06 09:07:42,2019-11-06 09:07:47,4.649s,PASSED
"tap(findTestObject(""TopUP/Btn_TopUP""), 0)",,,,2019-11-06 09:07:47,2019-11-06 09:07:50,3.249s,PASSED
"setText(findTestObject(""TopUP/InputNominal""), varTopUP, 0)",,,,2019-11-06 09:07:50,2019-11-06 09:07:52,1.822s,PASSED
"tap(findTestObject(""TopUP/DropDownBank""), 0)",,,,2019-11-06 09:07:52,2019-11-06 09:07:54,2.316s,PASSED
"tap(findTestObject(""Kalkulator/Click"", [""text"":varBank]), 0)",,,,2019-11-06 09:07:54,2019-11-06 09:07:57,2.181s,PASSED
"if (expected == ""Pass"")",,,,2019-11-06 09:07:57,2019-11-06 09:08:17,20.763s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-06 09:08:17,2019-11-06 09:08:17,0.004s,PASSED
,,,,,,,
Test Cases/TopUP/TopUP,,,,2019-11-06 09:08:18,2019-11-06 09:09:01,43.749s,PASSED
Start listener action : executeRows,,,,2019-11-06 09:08:18,2019-11-06 09:08:18,0.133s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-06 09:08:18,2019-11-06 09:08:42,24.162s,PASSED
getDeviceHeight(),,,,2019-11-06 09:08:42,2019-11-06 09:08:43,0.792s,PASSED
getDeviceWidth(),,,,2019-11-06 09:08:43,2019-11-06 09:08:44,0.998s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-06 09:08:44,2019-11-06 09:08:50,6.177s,PASSED
"tap(findTestObject(""TopUP/Btn_TopUP""), 0)",,,,2019-11-06 09:08:50,2019-11-06 09:08:54,3.763s,PASSED
"setText(findTestObject(""TopUP/InputNominal""), varTopUP, 0)",,,,2019-11-06 09:08:54,2019-11-06 09:08:56,1.762s,PASSED
"tap(findTestObject(""TopUP/DropDownBank""), 0)",,,,2019-11-06 09:08:56,2019-11-06 09:08:58,2.167s,PASSED
"tap(findTestObject(""Kalkulator/Click"", [""text"":varBank]), 0)",,,,2019-11-06 09:08:58,2019-11-06 09:09:00,2.429s,PASSED
"if (expected == ""Pass"")",,,,2019-11-06 09:09:00,2019-11-06 09:09:00,0.001s,PASSED
"else if (expected == ""Failed"")",,,,2019-11-06 09:09:00,2019-11-06 09:09:01,1.226s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-06 09:09:01,2019-11-06 09:09:01,0.002s,PASSED
