Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Kalkulator,,,,2019-11-07 14:34:01,2019-11-07 14:36:23,2m - 21.110s,INCOMPLETE
,,,,,,,
Test Cases/Kalkulator/Kalkulator,,,,2019-11-07 14:34:03,2019-11-07 14:35:19,1m - 16.383s,PASSED
Start listener action : executeRows,,,,2019-11-07 14:34:03,2019-11-07 14:34:06,2.249s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-07 14:34:07,2019-11-07 14:34:44,37.392s,PASSED
"tap(findTestObject(""Kalkulator/BTN_Kalkulator""), 0)",,,,2019-11-07 14:34:44,2019-11-07 14:34:51,6.829s,PASSED
"setText(findTestObject(""Kalkulator/HargaUnit""), HargaUnit, 0)",,,,2019-11-07 14:34:51,2019-11-07 14:34:54,2.467s,PASSED
"if (varPeriode == ""12"")",,,,2019-11-07 14:34:54,2019-11-07 14:34:54,0.007s,PASSED
"else if (varPeriode == ""24"")",,,,2019-11-07 14:34:54,2019-11-07 14:34:54,0.003s,PASSED
"else if (varPeriode == ""36"")",,,,2019-11-07 14:34:54,2019-11-07 14:34:54,0.363s,PASSED
"setText(findTestObject(""Kalkulator/UangMukaRP""), UangMukaRp, 0)",,,,2019-11-07 14:34:54,2019-11-07 14:34:57,2.890s,PASSED
"if (verifyElementVisible(findTestObject(""Kalkulator/MinimalUangMuka""), 3, OPTIONAL))",,,,2019-11-07 14:34:57,2019-11-07 14:35:02,4.777s,PASSED
else,,,,2019-11-07 14:35:02,2019-11-07 14:35:19,17.565s,PASSED
"switch (""Result"")",,,,2019-11-07 14:35:19,2019-11-07 14:35:19,0.001s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-07 14:35:19,2019-11-07 14:35:19,0.004s,PASSED
,,,,,,,
Test Cases/Kalkulator/Kalkulator,,,,2019-11-07 14:35:20,2019-11-07 14:36:23,1m - 2.766s,PASSED
Start listener action : executeRows,,,,2019-11-07 14:35:20,2019-11-07 14:35:20,0.245s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-07 14:35:20,2019-11-07 14:35:44,24.025s,PASSED
"tap(findTestObject(""Kalkulator/BTN_Kalkulator""), 0)",,,,2019-11-07 14:35:44,2019-11-07 14:35:52,8.003s,PASSED
"setText(findTestObject(""Kalkulator/HargaUnit""), HargaUnit, 0)",,,,2019-11-07 14:35:52,2019-11-07 14:35:54,2.303s,PASSED
"if (varPeriode == ""12"")",,,,2019-11-07 14:35:54,2019-11-07 14:35:54,0.001s,PASSED
"else if (varPeriode == ""24"")",,,,2019-11-07 14:35:54,2019-11-07 14:35:54,0.000s,PASSED
"else if (varPeriode == ""36"")",,,,2019-11-07 14:35:54,2019-11-07 14:35:54,0.001s,PASSED
"else if (varPeriode == ""48"")",,,,2019-11-07 14:35:54,2019-11-07 14:35:54,0.001s,PASSED
"else if (varPeriode == ""60"")",,,,2019-11-07 14:35:54,2019-11-07 14:35:55,0.284s,PASSED
"setText(findTestObject(""Kalkulator/UangMukaRP""), UangMukaRp, 0)",,,,2019-11-07 14:35:55,2019-11-07 14:35:57,2.714s,PASSED
"if (verifyElementVisible(findTestObject(""Kalkulator/MinimalUangMuka""), 3, OPTIONAL))",,,,2019-11-07 14:35:57,2019-11-07 14:36:23,25.056s,PASSED
"switch (""Result"")",,,,2019-11-07 14:36:23,2019-11-07 14:36:23,0.001s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-07 14:36:23,2019-11-07 14:36:23,0.006s,PASSED
