Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TOPUP,,,,2019-11-06 08:42:07,2019-11-06 08:43:46,1m - 39.159s,INCOMPLETE
,,,,,,,
Test Cases/TopUP/TopUP,,,,2019-11-06 08:42:09,2019-11-06 08:43:07,57.962s,ERROR
Start listener action : executeRows,,,,2019-11-06 08:42:09,2019-11-06 08:42:11,2.306s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-06 08:42:12,2019-11-06 08:42:49,37.312s,PASSED
getDeviceHeight(),,,,2019-11-06 08:42:49,2019-11-06 08:42:51,1.110s,PASSED
getDeviceWidth(),,,,2019-11-06 08:42:51,2019-11-06 08:42:51,0.763s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-06 08:42:51,2019-11-06 08:42:56,4.467s,PASSED
"tap(findTestObject(""TopUP/Btn_TopUP""), 0)",,,,2019-11-06 08:42:56,2019-11-06 08:43:00,4.414s,PASSED
"setText(findTestObject(""TopUP/InputNominal""), varTopUP, 0)",,,,2019-11-06 08:43:00,2019-11-06 08:43:02,1.999s,PASSED
"tap(findTestObject(""TopUP/DropDownBank""), 0)",,,,2019-11-06 08:43:02,2019-11-06 08:43:04,1.870s,PASSED
"tap(findTestObject(""Kalkulator/Click"", [""text"":varBank]), 0)",,,,2019-11-06 08:43:04,2019-11-06 08:43:06,2.357s,PASSED
switch (Expected.toString()),,,,2019-11-06 08:43:06,2019-11-06 08:43:06,0.004s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-06 08:43:06,2019-11-06 08:43:06,0.015s,PASSED
,,,,,,,
Test Cases/TopUP/TopUP,,,,2019-11-06 08:43:07,2019-11-06 08:43:46,39.421s,ERROR
Start listener action : executeRows,,,,2019-11-06 08:43:07,2019-11-06 08:43:07,0.079s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-06 08:43:07,2019-11-06 08:43:30,22.958s,PASSED
getDeviceHeight(),,,,2019-11-06 08:43:30,2019-11-06 08:43:31,0.774s,PASSED
getDeviceWidth(),,,,2019-11-06 08:43:31,2019-11-06 08:43:31,0.650s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-06 08:43:31,2019-11-06 08:43:36,4.677s,PASSED
"tap(findTestObject(""TopUP/Btn_TopUP""), 0)",,,,2019-11-06 08:43:36,2019-11-06 08:43:40,4.068s,PASSED
"setText(findTestObject(""TopUP/InputNominal""), varTopUP, 0)",,,,2019-11-06 08:43:40,2019-11-06 08:43:42,2.027s,PASSED
"tap(findTestObject(""TopUP/DropDownBank""), 0)",,,,2019-11-06 08:43:42,2019-11-06 08:43:44,2.144s,PASSED
"tap(findTestObject(""Kalkulator/Click"", [""text"":varBank]), 0)",,,,2019-11-06 08:43:44,2019-11-06 08:43:46,1.965s,PASSED
switch (Expected.toString()),,,,2019-11-06 08:43:46,2019-11-06 08:43:46,0.000s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-06 08:43:46,2019-11-06 08:43:46,0.000s,PASSED
