Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Penarikan,,,,2019-11-06 15:33:16,2019-11-06 15:36:04,2m - 47.720s,INCOMPLETE
,,,,,,,
Test Cases/TopUP/Penarikan,,,,2019-11-06 15:33:18,2019-11-06 15:34:29,1m - 11.168s,PASSED
Start listener action : executeRows,,,,2019-11-06 15:33:18,2019-11-06 15:33:21,2.608s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-06 15:33:22,2019-11-06 15:34:00,38.014s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-06 15:34:00,2019-11-06 15:34:08,7.575s,PASSED
"tap(findTestObject(""TopUP/Penarikan/Btn_Penarikan""), 0)",,,,2019-11-06 15:34:08,2019-11-06 15:34:13,5.170s,PASSED
"setText(findTestObject(""TopUP/Penarikan/Nominal""), Nominal, 0)",,,,2019-11-06 15:34:13,2019-11-06 15:34:15,1.928s,PASSED
"if (verifyElementVisible(findTestObject(""TopUP/Penarikan/PopUpKelipatan""), 3, OPTIONAL))",,,,2019-11-06 15:34:15,2019-11-06 15:34:20,4.806s,PASSED
else,,,,2019-11-06 15:34:20,2019-11-06 15:34:29,9.582s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-06 15:34:29,2019-11-06 15:34:29,0.000s,PASSED
,,,,,,,
Test Cases/TopUP/Penarikan,,,,2019-11-06 15:34:29,2019-11-06 15:35:09,39.644s,PASSED
Start listener action : executeRows,,,,2019-11-06 15:34:29,2019-11-06 15:34:29,0.121s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-06 15:34:29,2019-11-06 15:34:55,25.143s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-06 15:34:55,2019-11-06 15:35:01,6.428s,PASSED
"tap(findTestObject(""TopUP/Penarikan/Btn_Penarikan""), 0)",,,,2019-11-06 15:35:01,2019-11-06 15:35:04,3.455s,PASSED
"setText(findTestObject(""TopUP/Penarikan/Nominal""), Nominal, 0)",,,,2019-11-06 15:35:04,2019-11-06 15:35:07,2.464s,PASSED
"if (verifyElementVisible(findTestObject(""TopUP/Penarikan/PopUpKelipatan""), 3, OPTIONAL))",,,,2019-11-06 15:35:07,2019-11-06 15:35:09,1.975s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-06 15:35:09,2019-11-06 15:35:09,0.001s,PASSED
,,,,,,,
Test Cases/TopUP/Penarikan,,,,2019-11-06 15:35:09,2019-11-06 15:36:04,55.146s,PASSED
Start listener action : executeRows,,,,2019-11-06 15:35:09,2019-11-06 15:35:09,0.129s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-06 15:35:09,2019-11-06 15:35:36,26.692s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-06 15:35:36,2019-11-06 15:35:44,8.371s,PASSED
"tap(findTestObject(""TopUP/Penarikan/Btn_Penarikan""), 0)",,,,2019-11-06 15:35:44,2019-11-06 15:35:48,3.488s,PASSED
"setText(findTestObject(""TopUP/Penarikan/Nominal""), Nominal, 0)",,,,2019-11-06 15:35:48,2019-11-06 15:35:50,2.108s,PASSED
"if (verifyElementVisible(findTestObject(""TopUP/Penarikan/PopUpKelipatan""), 3, OPTIONAL))",,,,2019-11-06 15:35:50,2019-11-06 15:35:55,4.852s,PASSED
else,,,,2019-11-06 15:35:55,2019-11-06 15:36:04,9.446s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-06 15:36:04,2019-11-06 15:36:04,0.003s,PASSED
