Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TOPUP,,,,2019-11-14 13:48:01,2019-11-14 13:55:07,7m - 6.327s,PASSED
,,,,,,,
Test Cases/TopUP/TopUPNew,,,,2019-11-14 13:48:04,2019-11-14 13:51:51,3m - 46.372s,PASSED
Start listener action : executeRows,,,,2019-11-14 13:48:05,2019-11-14 13:48:10,5.468s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-14 13:48:13,2019-11-14 13:49:02,48.832s,PASSED
getDeviceHeight(),,,,2019-11-14 13:49:02,2019-11-14 13:49:03,0.980s,PASSED
getDeviceWidth(),,,,2019-11-14 13:49:03,2019-11-14 13:49:04,0.755s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-14 13:49:04,2019-11-14 13:49:11,7.255s,PASSED
"if (JenisLelang == ""Astria"")",,,,2019-11-14 13:49:11,2019-11-14 13:49:11,0.003s,PASSED
"else if (JenisLelang == ""IBID"")",,,,2019-11-14 13:49:11,2019-11-14 13:51:51,2m - 39.463s,PASSED
"switch (""Result"")",,,,2019-11-14 13:51:51,2019-11-14 13:51:51,0.001s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-14 13:51:51,2019-11-14 13:51:51,0.004s,PASSED
,,,,,,,
Test Cases/TopUP/TopUPNew,,,,2019-11-14 13:51:51,2019-11-14 13:55:07,3m - 16.017s,PASSED
Start listener action : executeRows,,,,2019-11-14 13:51:51,2019-11-14 13:51:51,0.094s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-14 13:51:51,2019-11-14 13:52:18,26.722s,PASSED
getDeviceHeight(),,,,2019-11-14 13:52:18,2019-11-14 13:52:19,0.778s,PASSED
getDeviceWidth(),,,,2019-11-14 13:52:19,2019-11-14 13:52:19,0.640s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-14 13:52:19,2019-11-14 13:52:27,8.050s,PASSED
"if (JenisLelang == ""Astria"")",,,,2019-11-14 13:52:27,2019-11-14 13:52:27,0.003s,PASSED
"else if (JenisLelang == ""IBID"")",,,,2019-11-14 13:52:27,2019-11-14 13:55:07,2m - 39.500s,PASSED
"switch (""Result"")",,,,2019-11-14 13:55:07,2019-11-14 13:55:07,0.001s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-14 13:55:07,2019-11-14 13:55:07,0.000s,PASSED
