Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TOPUP,,,,2019-10-31 10:08:00,2019-10-31 10:10:02,2m - 1.733s,INCOMPLETE
,,,,,,,
Test Cases/TopUP/TopUP,,,,2019-10-31 10:08:02,2019-10-31 10:10:02,2m - 0.681s,FAILED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-10-31 10:08:03,2019-10-31 10:08:40,37.716s,PASSED
getDeviceHeight(),,,,2019-10-31 10:08:40,2019-10-31 10:08:41,1.034s,PASSED
getDeviceWidth(),,,,2019-10-31 10:08:41,2019-10-31 10:08:42,1.054s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-10-31 10:08:42,2019-10-31 10:08:50,7.871s,PASSED
"tap(findTestObject(""TopUP/Btn_TopUP""), 0)",,,,2019-10-31 10:08:50,2019-10-31 10:08:55,4.647s,PASSED
"setText(findTestObject(""TopUP/InputNominal""), varTopUP, 0)",,,,2019-10-31 10:08:55,2019-10-31 10:08:56,1.495s,PASSED
"tap(findTestObject(""TopUP/DropDownBank""), 0)",,,,2019-10-31 10:08:56,2019-10-31 10:08:59,2.660s,PASSED
"tap(findTestObject(""Kalkulator/Click"", [""text"":varBank]), 0)",,,,2019-10-31 10:08:59,2019-10-31 10:10:02,1m - 3.189s,FAILED
