Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TOPUP,,,,2019-11-14 12:59:19,2019-11-14 13:06:53,7m - 33.626s,PASSED
,,,,,,,
Test Cases/TopUP/TopUPNew,,,,2019-11-14 12:59:22,2019-11-14 13:03:24,4m - 1.660s,PASSED
Start listener action : executeRows,,,,2019-11-14 12:59:23,2019-11-14 12:59:26,3.428s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-14 12:59:29,2019-11-14 13:00:21,52.004s,PASSED
getDeviceHeight(),,,,2019-11-14 13:00:21,2019-11-14 13:00:23,2.043s,PASSED
getDeviceWidth(),,,,2019-11-14 13:00:23,2019-11-14 13:00:24,0.994s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-14 13:00:24,2019-11-14 13:00:30,5.450s,PASSED
"if (JenisLelang == ""Astria"")",,,,2019-11-14 13:00:30,2019-11-14 13:00:30,0.003s,PASSED
"else if (JenisLelang == ""IBID"")",,,,2019-11-14 13:00:30,2019-11-14 13:03:24,2m - 54.384s,PASSED
"switch (""Result"")",,,,2019-11-14 13:03:24,2019-11-14 13:03:24,0.018s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-14 13:03:24,2019-11-14 13:03:24,0.001s,PASSED
,,,,,,,
Test Cases/TopUP/TopUPNew,,,,2019-11-14 13:03:24,2019-11-14 13:06:53,3m - 28.367s,PASSED
Start listener action : executeRows,,,,2019-11-14 13:03:24,2019-11-14 13:03:25,0.198s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-14 13:03:25,2019-11-14 13:03:52,27.099s,PASSED
getDeviceHeight(),,,,2019-11-14 13:03:52,2019-11-14 13:03:53,0.821s,PASSED
getDeviceWidth(),,,,2019-11-14 13:03:53,2019-11-14 13:03:53,0.683s,PASSED
"tap(findTestObject(""TopUP/BTN_Deposit""), 0)",,,,2019-11-14 13:03:53,2019-11-14 13:04:01,7.360s,PASSED
"if (JenisLelang == ""Astria"")",,,,2019-11-14 13:04:01,2019-11-14 13:04:01,0.001s,PASSED
"else if (JenisLelang == ""IBID"")",,,,2019-11-14 13:04:01,2019-11-14 13:06:53,2m - 52.080s,PASSED
"switch (""Result"")",,,,2019-11-14 13:06:53,2019-11-14 13:06:53,0.001s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-14 13:06:53,2019-11-14 13:06:53,0.009s,PASSED
