Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Kalkulator,,,,2019-11-07 14:25:52,2019-11-07 14:29:30,3m - 37.419s,INCOMPLETE
,,,,,,,
Test Cases/Kalkulator/Kalkulator,,,,2019-11-07 14:25:56,2019-11-07 14:28:26,2m - 30.480s,PASSED
Start listener action : executeRows,,,,2019-11-07 14:25:56,2019-11-07 14:26:01,4.667s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-07 14:26:03,2019-11-07 14:27:04,1m - 0.714s,PASSED
"tap(findTestObject(""Kalkulator/BTN_Kalkulator""), 0)",,,,2019-11-07 14:27:04,2019-11-07 14:27:34,30.727s,PASSED
"setText(findTestObject(""Kalkulator/HargaUnit""), HargaUnit, 0)",,,,2019-11-07 14:27:34,2019-11-07 14:28:01,26.684s,PASSED
"if (varPeriode == ""12"")",,,,2019-11-07 14:28:01,2019-11-07 14:28:01,0.001s,PASSED
"else if (varPeriode == ""24"")",,,,2019-11-07 14:28:01,2019-11-07 14:28:01,0.019s,PASSED
"else if (varPeriode == ""36"")",,,,2019-11-07 14:28:01,2019-11-07 14:28:01,0.374s,PASSED
"setText(findTestObject(""Kalkulator/UangMukaRP""), UangMukaRp, 0)",,,,2019-11-07 14:28:01,2019-11-07 14:28:04,2.752s,PASSED
"if (verifyElementVisible(findTestObject(""Kalkulator/MinimalUangMuka""), 3, OPTIONAL))",,,,2019-11-07 14:28:04,2019-11-07 14:28:09,5.228s,PASSED
else,,,,2019-11-07 14:28:09,2019-11-07 14:28:26,16.818s,PASSED
"switch (""Result"")",,,,2019-11-07 14:28:26,2019-11-07 14:28:26,0.001s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-07 14:28:26,2019-11-07 14:28:26,0.006s,PASSED
,,,,,,,
Test Cases/Kalkulator/Kalkulator,,,,2019-11-07 14:28:27,2019-11-07 14:29:30,1m - 3.011s,PASSED
Start listener action : executeRows,,,,2019-11-07 14:28:27,2019-11-07 14:28:27,0.290s,PASSED
"startApplication(""C:/Users/Marvin/git/ACCBid-Mobile/accbid.apk"", false)",,,,2019-11-07 14:28:27,2019-11-07 14:28:51,23.973s,PASSED
"tap(findTestObject(""Kalkulator/BTN_Kalkulator""), 0)",,,,2019-11-07 14:28:51,2019-11-07 14:29:00,8.707s,PASSED
"setText(findTestObject(""Kalkulator/HargaUnit""), HargaUnit, 0)",,,,2019-11-07 14:29:00,2019-11-07 14:29:02,2.130s,PASSED
"if (varPeriode == ""12"")",,,,2019-11-07 14:29:02,2019-11-07 14:29:02,0.004s,PASSED
"else if (varPeriode == ""24"")",,,,2019-11-07 14:29:02,2019-11-07 14:29:02,0.001s,PASSED
"else if (varPeriode == ""36"")",,,,2019-11-07 14:29:02,2019-11-07 14:29:02,0.003s,PASSED
"else if (varPeriode == ""48"")",,,,2019-11-07 14:29:02,2019-11-07 14:29:02,0.001s,PASSED
"else if (varPeriode == ""60"")",,,,2019-11-07 14:29:02,2019-11-07 14:29:02,0.400s,PASSED
"setText(findTestObject(""Kalkulator/UangMukaRP""), UangMukaRp, 0)",,,,2019-11-07 14:29:02,2019-11-07 14:29:05,2.732s,PASSED
"if (verifyElementVisible(findTestObject(""Kalkulator/MinimalUangMuka""), 3, OPTIONAL))",,,,2019-11-07 14:29:05,2019-11-07 14:29:29,24.355s,PASSED
"switch (""Result"")",,,,2019-11-07 14:29:29,2019-11-07 14:29:29,0.000s,PASSED
Start listener action : addFailedTCToList,,,,2019-11-07 14:29:29,2019-11-07 14:29:29,0.004s,PASSED
