Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Filter/Type""), Type, 0)",,,,2019-12-03 14:23:42,2019-12-03 14:23:44,2.439s,PASSED
"tap(findTestObject(""Filter/Click"", [""text"":Type]), 0)",,,,2019-12-03 14:23:44,2019-12-03 14:23:48,3.326s,PASSED
"setText(findTestObject(""Filter/Model""), Model, 0)",,,,2019-12-03 14:23:48,2019-12-03 14:23:50,2.565s,PASSED
"tap(findTestObject(""Filter/Click"", [""text"":Model]), 0)",,,,2019-12-03 14:23:50,2019-12-03 14:23:54,3.231s,PASSED
"setText(findTestObject(""Filter/Tahun(Min)""), Tahun_MIN, 0)",,,,2019-12-03 14:23:54,2019-12-03 14:23:56,2.277s,PASSED
"setText(findTestObject(""Filter/Tahun(Max)""), Tahun_MAX, 0)",,,,2019-12-03 14:23:56,2019-12-03 14:23:59,2.966s,PASSED
"if (Transmisi == ""SEMUA"")",,,,2019-12-03 14:23:59,2019-12-03 14:23:59,0.000s,PASSED
"else if (Transmisi == ""MANUAL"")",,,,2019-12-03 14:23:59,2019-12-03 14:24:01,2.534s,PASSED
"delay(2, STOP_ON_FAILURE)",,,,2019-12-03 14:24:01,2019-12-03 14:24:03,2.004s,PASSED
"if (Lelang == ""TERBUKA"")",,,,2019-12-03 14:24:03,2019-12-03 14:24:03,0.003s,PASSED
"tap(findTestObject(""Filter/BtnTemukanMobil""), 0)",,,,2019-12-03 14:24:03,2019-12-03 14:24:07,3.545s,PASSED
Start listener action : addFailedTCToList,,,,2019-12-03 14:24:07,2019-12-03 14:24:07,0.002s,PASSED
